zaman,boyut,kaynak_ip,hedef_ip,protokol,ttl,etiket,kaynak_port,hedef_port,bayraklar
1775625916.1439695,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1441813,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1443925,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1446245,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1448343,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.144971,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1451008,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1452544,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1453857,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1455152,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1457124,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.145924,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1461382,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1463463,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.146558,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1467807,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1470182,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.147217,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1474319,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.147653,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1478622,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1480632,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.148259,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1484556,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1486552,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1488507,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.149041,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1492326,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1494474,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1496384,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1498268,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.150018,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1502082,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.150407,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1506107,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.150898,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.151111,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1513247,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1515212,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1516583,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1517901,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1519163,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1520436,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1523352,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1524723,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1526,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1527278,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1528525,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1529777,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1532366,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1534312,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1536279,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1538258,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1540298,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.154235,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.154452,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1546605,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.154856,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1549842,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1551235,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1552508,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1553752,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1555765,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1557689,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1559732,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1561687,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1563745,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.156569,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1567678,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1569629,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1571548,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.157349,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.157604,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1584327,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.158673,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1588898,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1590338,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.159165,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1592996,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.159448,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.159601,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1597416,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.159959,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1601884,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1604044,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.160626,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1608353,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1610456,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1612508,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1613872,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1615222,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1616592,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.161789,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1619294,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1620696,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.162207,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1624064,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1626015,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.162789,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1630294,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.16335,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1636672,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1639082,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.164227,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1644661,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1649494,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.165194,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1653602,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1655278,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1656854,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1658392,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1659873,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1661212,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1662624,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1664789,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1666946,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1669095,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1671097,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1673226,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.167531,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1677375,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.167946,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.168155,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.168384,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.16858,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1687734,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1689692,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1691625,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1693628,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1695628,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1697714,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1699693,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1702604,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1704876,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1707032,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1708436,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.170972,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1710985,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1712213,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1713455,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1714659,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1715875,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1717129,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.172174,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1726115,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1729856,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1732724,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1735365,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1736822,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1738217,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1739542,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1740968,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1742249,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1743493,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1745956,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1748054,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1750154,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1752214,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,A
1775625916.1754224,1393,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1755977,447,34.104.35.123,10.111.197.48,6,54,1,80,51642,PA
1775625916.1757307,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1758604,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.1759894,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.2224166,54,10.111.197.48,34.104.35.123,6,128,1,51642,80,A
1775625916.339624,58,10.111.197.48,8.8.8.8,1,255,1,0,0,None
1775625916.405294,58,8.8.8.8,10.111.197.48,1,110,1,0,0,None
1775625916.4170392,83,10.111.197.48,10.111.197.51,17,128,1,64772,53,UDP
1775625916.4553154,275,10.111.197.51,10.111.197.48,17,64,1,53,64772,UDP
1775625916.4616024,66,10.111.197.48,195.175.176.200,6,128,1,53959,443,S
1775625916.517886,66,195.175.176.200,10.111.197.48,6,53,1,443,53959,SA
1775625916.5205934,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,A
1775625916.520938,260,10.111.197.48,195.175.176.200,6,128,1,53959,443,PA
1775625916.5753784,54,195.175.176.200,10.111.197.48,6,53,1,443,53959,A
1775625916.6050534,1393,195.175.176.200,10.111.197.48,6,53,1,443,53959,A
1775625916.6053336,1393,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.6055539,567,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.6097524,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,A
1775625916.610169,180,10.111.197.48,195.175.176.200,6,128,1,53959,443,PA
1775625916.6595109,54,195.175.176.200,10.111.197.48,6,53,1,443,53959,A
1775625916.6599844,344,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.665975,141,10.111.197.48,195.175.176.200,6,128,1,53959,443,PA
1775625916.6662095,176,10.111.197.48,195.175.176.200,6,128,1,53959,443,PA
1775625916.7171996,122,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.7176418,92,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.7240512,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,A
1775625916.7245026,92,10.111.197.48,195.175.176.200,6,128,1,53959,443,PA
1775625916.7536986,528,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.753946,387,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.7590635,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,A
1775625916.759267,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,A
1775625916.7594132,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,FA
1775625916.7672338,83,10.111.197.48,10.111.197.51,17,128,1,51665,53,UDP
1775625916.809362,85,195.175.176.200,10.111.197.48,6,53,1,443,53959,PA
1775625916.8098226,54,195.175.176.200,10.111.197.48,6,53,1,443,53959,FA
1775625916.8135269,54,10.111.197.48,195.175.176.200,6,128,1,53959,443,RA
1775625916.8699229,83,10.111.197.48,10.111.197.51,17,128,1,51665,53,UDP
1775625916.9209,210,10.111.197.51,10.111.197.48,17,64,1,53,51665,UDP
1775625916.9255908,66,10.111.197.48,195.175.179.72,6,128,1,53960,443,S
1775625916.9843996,66,195.175.179.72,10.111.197.48,6,53,1,443,53960,SA
1775625916.9903803,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625916.9910614,260,10.111.197.48,195.175.179.72,6,128,1,53960,443,PA
1775625917.0517793,54,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.0525947,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.0528538,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.053074,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.0533037,133,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.0598702,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.0602944,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.1069024,775,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.115131,180,10.111.197.48,195.175.179.72,6,128,1,53960,443,PA
1775625917.1744735,54,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.174855,344,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.1810925,141,10.111.197.48,195.175.179.72,6,128,1,53960,443,PA
1775625917.181334,173,10.111.197.48,195.175.179.72,6,128,1,53960,443,PA
1775625917.2159772,54,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2250385,122,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.2253442,92,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.225806,769,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.22615,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.226401,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.226623,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2303,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.2307146,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2310927,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.2313566,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.23155,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2316973,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2318408,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.232033,92,10.111.197.48,195.175.179.72,6,128,1,53960,443,PA
1775625917.232625,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.233135,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2335625,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.233806,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2340255,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.23425,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2345486,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2347872,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2349434,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.235082,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.238717,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2391348,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.239479,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.239697,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2404082,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2407818,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.2846985,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2851543,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.2893674,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.289592,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.29729,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.297575,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.297826,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2980607,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.2986405,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2989087,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.2991323,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.2993567,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.299927,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.30013,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.301368,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.301682,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3047602,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3049715,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3051345,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3052683,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3054059,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3055432,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.305675,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.312561,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.312889,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3131082,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3134522,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3136992,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.31392,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.314132,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.314339,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3145425,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.315289,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3158066,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3163848,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.317487,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3178017,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.318066,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3183215,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3185563,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.31878,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.319041,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.32369,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3294096,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3298545,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3300939,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3334382,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.333642,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3413393,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3416781,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3419034,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3421955,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3424137,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3426194,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.342852,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3432105,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3492923,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3496575,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3499823,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3501303,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3539443,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3542242,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3584988,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.358856,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3599486,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.362954,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3634238,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3637233,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3640141,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3653288,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3695648,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3702586,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3706427,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3708549,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3710604,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.371277,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3714728,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3716042,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.372655,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3729813,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3731968,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3734062,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.373618,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3738515,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.374062,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3743908,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3748453,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3753164,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3764982,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3769531,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,A
1775625917.3772178,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3775632,1393,195.175.179.72,10.111.197.48,6,53,1,443,53960,PA
1775625917.3776977,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.377834,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3779664,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3781116,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3782506,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
1775625917.3783762,54,10.111.197.48,195.175.179.72,6,128,1,53960,443,A
